sheet,row,scientificName,koreanName,detailGroup
식물,96,Melanothamnus yongpilii,,홍조류
식물,127,Polysiphonia muninsula,,홍조류
식물,128,Polysiphonia koreana,,홍조류
식물,129,Polysiphonia ulleungensis,,홍조류
식물,136,Laurencia decussata,,홍조류
식물,141,Laurencia pacifica,,홍조류
식물,176,Phymatolithon koreanum,,홍조류
식물,177,Phymatolithon dosungii,,홍조류
식물,180,Boreolithothamnion homoglobosum,,홍조류
식물,181,Boreolithothamnion jejuensis,,홍조류
식물,183,Boreolithothamnion acuminatum,,홍조류
식물,184,Boreolithothamnion japonicum,,홍조류
식물,246,Reinboldiella koreana,,홍조류
식물,286,Aglaothamnion inkyui,,홍조류
식물,294,Acrochaetium pacificum,,홍조류
식물,331,Plocamium luculentum,,홍조류
식물,340,Leptofauchea munseomica,,홍조류
식물,370,Pyropia vittata,,홍조류
식물,385,Neopyropia moriensis,,홍조류
식물,461,Chondracanthus chamissoi,,홍조류
식물,476,Gloiopeltis frutex,,홍조류
식물,479,Meristotheca pilulaora,,홍조류
식물,485,Pikea yoshizakii,,홍조류
식물,491,Schottera koreana,,홍조류
식물,494,Stenogramma guleopoense,,홍조류
식물,495,Ahnfeltiopsis linearis,,홍조류
식물,499,Besa divaricata,,홍조류
식물,507,Gelidium palmatum,,홍조류
식물,508,Gelidium rosulatum,,홍조류
식물,543,Lithophyllum neo-okamurae,,홍조류
식물,574,Colaconema formosanum,,홍조류
식물,591,Ahnfeltia fastigiata var. tobuchiensis,,홍조류
식물,628,Gayralia kuroshiensis,,녹조류
식물,656,Ulva lacinulata,,녹조류
식물,681,Cladophora laetevirens,,녹조류
식물,683,Cladophora gracilis,,녹조류
식물,697,Phyllodictyon robustum,,녹조류
식물,703,Blastophysa rhizopus,,녹조류
식물,707,Picochlorum geojense,,녹조류
식물,708,Closteriopsis acicularis,,녹조류
식물,726,Gloeocystis vesiculosa,,녹조류
식물,740,Bolbocoleon piliferum,,녹조류
식물,754,Endoplura gyeokpoensis,,갈조류
식물,755,Endoplura limpeticola,,갈조류
식물,759,Sungminia gladiata,,갈조류
식물,760,Sungminia asiatica,,갈조류
식물,761,Sungminia pyriformis,,갈조류
식물,762,Pseudoralfsia verrucosa,,갈조류
식물,796,Sargassum angii,,갈조류
식물,816,Pseudolithoderma subextensum,,갈조류
식물,830,Ectocarpus flagelliformis,,갈조류
식물,846,Feldmannia paradoxa,,갈조류
식물,861,Melanosiphon intestinalis,,갈조류
식물,870,Encephalophycus tuberculatus,,갈조류
식물,898,Phaeophysema sphaerocephala,,갈조류
식물,924,Ecklonia cava subsp. kurome,,갈조류
식물,936,Dictyota bartayresiana,,갈조류
식물,943,Dictyota spathulata,,갈조류
식물,955,Padina imbricata,,갈조류
원생생물,3,Fissurina bispinata,,원생동물
원생생물,4,Carpediemonas membranifera,,원생동물
원생생물,5,Barthelona vulgaris,,원생동물
원생생물,6,Chelonemonas geobuk,,원생동물
원생생물,7,Chelonemonas masanensis,,원생동물
원생생물,8,Amastigomonas mutabilis,,원생동물
원생생물,9,Amastigomonas griebenis,,원생동물
원생생물,10,Amastigomonas debruynei,,원생동물
원생생물,11,Multimonas koreensis,,원생동물
원생생물,12,Multimonas media,,원생동물
원생생물,13,Thecamonas trahens,,원생동물
원생생물,14,Metromonas grandis,,원생동물
원생생물,16,Ebria tripartita,,원생동물
원생생물,17,Cyranomonas australis,,원생동물
원생생물,24,Pseudoparamoeba garorimi,,원생동물
원생생물,27,Polyoeca dichotoma,,원생동물
원생생물,28,Diaphanoeca grandis,,원생동물
원생생물,29,Diaphanoeca multiannulata,,원생동물
원생생물,30,Acanthoeca spectabilis,,원생동물
원생생물,31,Saepicula pulchra,,원생동물
원생생물,32,Monosiga consociata,,원생동물
원생생물,33,Salpingoeca inquillata,,원생동물
원생생물,34,Salpingoeca infusionum,,원생동물
원생생물,35,Salpingoeca tuba,,원생동물
원생생물,36,Salpingoeca marina,,원생동물
원생생물,37,Salpingoeca amphoridium,,원생동물
원생생물,38,Salpingoeca camelopardula,,원생동물
원생생물,41,Stentor roeseli,,원생동물
원생생물,42,Stentor introversus,,원생동물
원생생물,43,Stentor coeruleus,,원생동물
원생생물,45,Condylostoma magnum,,원생동물
원생생물,46,Condylostoma arenarium,,원생동물
원생생물,50,Linostomella vorticella,,원생동물
원생생물,51,Gruberia calkinsi,,원생동물
원생생물,52,Gruberia lanceolata,,원생동물
원생생물,53,Anigsteinia paraclarissima,,원생동물
원생생물,54,Spirostomum yagiui,,원생동물
원생생물,56,Peritromus faurei,,원생동물
원생생물,58,Eufolliculina uhligi,,원생동물
원생생물,59,Folliculinopsis producta,,원생동물
원생생물,62,Holophrya teres,,원생동물
원생생물,63,Levicoleps taehwae,,원생동물
원생생물,64,Levicoleps biwae jejuensis,,원생동물
원생생물,66,Pinacocoleps pulcher,,원생동물
원생생물,69,Pleuronema setigerum,,원생동물
원생생물,72,Pleuronema salmastra,,원생동물
원생생물,73,Pleuronema marinum,,원생동물
원생생물,75,Pleuronema grolierei,,원생동물
원생생물,76,Schizocalyptra aeschtae,,원생동물
원생생물,77,Eurystomatella sinica,,원생동물
원생생물,78,Histiobalantium natans viridis,,원생동물
원생생물,80,Falcicyclidium citriforme,,원생동물
원생생물,82,Trichodina circinantis,,원생동물
원생생물,85,Myoschiston duplicatum,,원생동물
원생생물,86,Zoothamnium arcuatum,,원생동물
원생생물,87,Zoothamnium parahiketes,,원생동물
원생생물,88,Zoothamnium parahentscheli,,원생동물
원생생물,89,Zoothamnium plumula,,원생동물
원생생물,90,Zoothamnium grossi,,원생동물
원생생물,91,Pseudovorticella difficilis,,원생동물
원생생물,92,Pseudovorticella vestita,,원생동물
원생생물,94,Vorticella infusionum,,원생동물
원생생물,95,Vorticella convallaria,,원생동물
원생생물,96,Paralembus digitiformis,,원생동물
원생생물,98,Uronemella filificum,,원생동물
원생생물,99,Uronemita binucleata,,원생동물
원생생물,100,Homalogastra setosa,,원생동물
원생생물,101,Uronema marinum,,원생동물
원생생물,102,Uronema gallicum,,원생동물
원생생물,103,Cohnilembus verminus,,원생동물
원생생물,104,Pseudocohnilembus persalinus,,원생동물
원생생물,105,Pseudocohnilembus longisetus,,원생동물
원생생물,108,Miamiensis avidus,,원생동물
원생생물,113,Paramecium duboscqui,,원생동물
원생생물,116,Metanophrys sinensis,,원생동물
원생생물,117,Metanophrys similis,,원생동물
원생생물,118,Anteparanophrys koreana,,원생동물
원생생물,119,Mesanophrys carcini,,원생동물
원생생물,120,Frontonia schaefferi,,원생동물
원생생물,121,Frontonia subtropica,,원생동물
원생생물,122,Frontonia canadensis,,원생동물
원생생물,124,Apofrontonia jejuensis,,원생동물
원생생물,125,Cinetochilides minimus,,원생동물
원생생물,126,Plagiopyla frontata,,원생동물
원생생물,130,Protocruzia labiata,,원생동물
원생생물,134,Pseudourostyla cristatoides,,원생동물
원생생물,135,Pseudourostyla subtropica,,원생동물
원생생물,136,Tunicothrix halophila,,원생동물
원생생물,140,Holosticha pullaster,,원생동물
원생생물,143,Holosticha muuiensis,,원생동물
원생생물,145,Neobakuella aenigmatica,,원생동물
원생생물,156,Metaurostylopsis rubra,,원생동물
원생생물,161,Pseudokeronopsis parasongi,,원생동물
원생생물,165,Pseudokeronopsis pararubra,,원생동물
원생생물,169,Nothoholosticha flava,,원생동물
원생생물,175,Eutintinnus turgescens,,원생동물
원생생물,177,Eutintinnus fraknoii,,원생동물
원생생물,187,Epiplocylis undella,,원생동물
원생생물,190,Favella azorica,,원생동물
원생생물,193,Parundella caudata,,원생동물
원생생물,200,Codonellopsis parva,,원생동물
원생생물,204,Stenosemella ventricosa,,원생동물
원생생물,206,Rhabdonella spiralis,,원생동물
원생생물,207,Rhabdonella valdestriata,,원생동물
원생생물,216,Dictyocysta lepida,,원생동물
원생생물,224,Tintinnopsis baltica,,원생동물
원생생물,231,Tintinnopsis gracilis,,원생동물
원생생물,239,Helicostomella longa,,원생동물
원생생물,246,Amphisiella sinica,,원생동물
원생생물,253,Parallelostrombidium kahli,,원생동물
원생생물,254,Novistrombidium apsheronicum,,원생동물
원생생물,255,Cyrtostrombidium longisomum,,원생동물
원생생물,256,Foissneridium constrictum,,원생동물
원생생물,259,Strombidium conicum,,원생동물
원생생물,260,Strombidium sulcatum,,원생동물
원생생물,261,Strombidium crassulum,,원생동물
원생생물,262,Strombidium apolatum,,원생동물
원생생물,263,Strombidium compressum,,원생동물
원생생물,264,Strombidium stylifer,,원생동물
원생생물,265,Strombidium capitatum,,원생동물
원생생물,270,Strombidium paracalkinsi,,원생동물
원생생물,272,Propecingulum ioanum,,원생동물
원생생물,273,Varistrombidium kielum,,원생동물
원생생물,275,Ponturostyla enigmatica,,원생동물
원생생물,277,Protogastrostyla sterkii,,원생동물
원생생물,278,Allotricha mollis,,원생동물
원생생물,279,Pseudocyrtohymenides lacunae,,원생동물
원생생물,290,Steinia sphagnicola,,원생동물
원생생물,291,Heterotachysoma dragescoi,,원생동물
원생생물,293,Tetmemena polymorpha,,원생동물
원생생물,295,Trachelostyla pediculiformis,,원생동물
원생생물,297,Pelagostrobilidium conicum,,원생동물
원생생물,298,Pelagostrobilidium spirale,,원생동물
원생생물,300,Rimostrombidium multinucleatum,,원생동물
원생생물,304,Tintinnidium primitivum,,원생동물
원생생물,305,Lohmanniella oviformis,,원생동물
원생생물,306,Lynnella semiglobulosa,,원생동물
원생생물,307,Strombidinopsis chilorhax,,원생동물
원생생물,308,Strombidinopsis jeokjo,,원생동물
원생생물,309,Strombidinopsis acuminata,,원생동물
원생생물,311,Strombidinopsis elongata,,원생동물
원생생물,313,Parastrombidinopsis shimi,,원생동물
원생생물,314,Certesia quadrinucleata,,원생동물
원생생물,315,Aspidisca steini,,원생동물
원생생물,316,Aspidisca orthopogon,,원생동물
원생생물,321,Aspidisca polypoda,,원생동물
원생생물,322,Aspidisca aculeata,,원생동물
원생생물,323,Aspidisca polystyla,,원생동물
원생생물,324,Aspidisca dentata,,원생동물
원생생물,325,Aspidisca hexeris,,원생동물
원생생물,326,Aspidisca koreana,,원생동물
원생생물,327,Aspidisca major,,원생동물
원생생물,329,Euplotidium itoi,,원생동물
원생생물,330,Arcuseries warreni,,원생동물
원생생물,331,Arcuseries petzi,,원생동물
원생생물,332,Arcuseries minima,,원생동물
원생생물,335,Diophrys pauciciliata,,원생동물
원생생물,336,Diophrys quadrinucleata,,원생동물
원생생물,345,Euplotes vannus,,원생동물
원생생물,346,Euplotes parawoodruffi,,원생동물
원생생물,347,Euplotes rariseta,,원생동물
원생생물,348,Euplotes crassus,,원생동물
원생생물,349,Euplotes balteatus,,원생동물
원생생물,352,Euplotes nobilii,,원생동물
원생생물,353,Euplotes focardii,,원생동물
원생생물,354,Euplotes petzi,,원생동물
원생생물,355,Euplotes raikovi,,원생동물
원생생물,356,Euplotes orientalis,,원생동물
원생생물,357,Euplotes shini,,원생동물
원생생물,358,Euplotes corsica,,원생동물
원생생물,360,Loxodes rostrum,,원생동물
원생생물,361,Tracheloraphis dracontoides,,원생동물
원생생물,363,Dysteria derouxi,,원생동물
원생생물,365,Dysteria ovalis,,원생동물
원생생물,366,Dysteria crassipes,,원생동물
원생생물,372,Trochilia sigmoides,,원생동물
원생생물,373,Trochilioides recta,,원생동물
원생생물,380,Chilodonella uncinata,,원생동물
원생생물,381,Pseudochilodonopsis fluviatilis,,원생동물
원생생물,383,Trithigmostoma cucullulus,,원생동물
원생생물,384,Didinium gargantua,,원생동물
원생생물,388,Lacrymaria marina,,원생동물
원생생물,389,Trachelophyllum brachypharynx,,원생동물
원생생물,394,Amphileptus eigneri,,원생동물
원생생물,398,Loxophyllum chinense,,원생동물
원생생물,399,Loxophyllum shini,,원생동물
원생생물,403,Litonotus alpestris,,원생동물
원생생물,404,Mesodinium coatsi,,원생동물
원생생물,409,Zosterodasys agamaliev,,원생동물
원생생물,410,Paratontonia poopsia,,원생동물
원생생물,411,Pseudotontonia simplicidens,,원생동물
원생생물,417,Globigerinita parkerae,,원생동물
원생생물,418,Globigerinita uvula,,원생동물
원생생물,419,Globigerinita minuta,,원생동물
원생생물,420,Globigerinita glutinata,,원생동물
원생생물,421,Tenuitellinata angustiumbilicata,,원생동물
원생생물,422,Candeina nitida,,원생동물
원생생물,423,Anomalinoides colligera,,원생동물
원생생물,424,Anomalinoides deprima,,원생동물
원생생물,425,Anomalinoides welleri,,원생동물
원생생물,426,Hanzawaia boueana,,원생동물
원생생물,427,Hanzawaia nipponica,,원생동물
원생생물,428,Hanzawaia tagaensis,,원생동물
원생생물,429,Hanzawaia hamadaensis,,원생동물
원생생물,430,Pleurostomella alternans,,원생동물
원생생물,431,Caribeanella concavoformis,,원생동물
원생생물,432,Caribeanella ogiensis,,원생동물
원생생물,433,Hyalinea inflata,,원생동물
원생생물,434,Hyalinea balthica,,원생동물
원생생물,435,Planulina nipponica,,원생동물
원생생물,436,Planulina ariminensis,,원생동물
원생생물,437,Eoeponidella pulchella,,원생동물
원생생물,438,Eilohedra nipponica,,원생동물
원생생물,439,Epistominella naraensis,,원생동물
원생생물,440,Epistominella exigua,,원생동물
원생생물,441,Epistominella tamana,,원생동물
원생생물,442,Epistominella pulchella,,원생동물
원생생물,443,Pseudoparrella takayanagii,,원생동물
원생생물,444,Operculina complanata var. japonica,,원생동물
원생생물,445,Pulleniatina obliquiloculata,,원생동물
원생생물,446,Pulleniatina finalis,,원생동물
원생생물,447,Bolivina elongata,,원생동물
원생생물,448,Bolivina hamedii,,원생동물
원생생물,449,Bolivina floridana,,원생동물
원생생물,450,Bolivina pseudodifformis,,원생동물
원생생물,451,Bolivina spissa,,원생동물
원생생물,452,Bolivina vadescens,,원생동물
원생생물,453,Bolivina tokiokai,,원생동물
원생생물,454,Bolivina seminuda,,원생동물
원생생물,455,Bolivina britannica,,원생동물
원생생물,456,Bolivina compacta,,원생동물
원생생물,457,Bolivina decussata,,원생동물
원생생물,458,Bolivina hayasakai,,원생동물
원생생물,459,Bolivina koreanica,,원생동물
원생생물,460,Bolivina pseudoplicata,,원생동물
원생생물,461,Bolivina pusilla,,원생동물
원생생물,462,Bolivina rukasi,,원생동물
원생생물,463,Bolivina striatula,,원생동물
원생생물,464,Bolivina subreticulata,,원생동물
원생생물,465,Bolivina spathulata,,원생동물
원생생물,466,Bolivina robusta,,원생동물
원생생물,467,Bolivina subspinescens,,원생동물
원생생물,468,Bolivina earlandi,,원생동물
원생생물,469,Bolivina advena var. striatella,,원생동물
