"sourceId","internalId","koreanName","scientificName","marineClass","proposedMarineClass","readiness","identityConfidence","sourceProvider","sourceSheet","sourceRow","phylum","class","order","family","genus","reviewReasons","productRelevance"
"MBRIS:무척추동물:47","BM-SPECIES-001599","갈색해면갯민숭달팽이","Atagema intecta","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","47","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Discodorididae","Atagema","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:48","BM-SPECIES-001600","구름갑옷갯민숭달팽이","Carminodoris armata","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","48","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Discodorididae","Carminodoris","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:49","BM-SPECIES-001601","노랑납작갯민숭달팽이","Platydoris tabulata","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","49","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Discodorididae","Platydoris","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:50","BM-SPECIES-001602","구름갯민숭달팽이","Platydoris ellioti","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","50","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Discodorididae","Platydoris","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:51","BM-SPECIES-001603","분홍솔방울갯민숭이","Doto rosacea","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","51","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Dotidae Gray, 1853","Doto Oken, 1815","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:52","BM-SPECIES-001604","솔방울갯민숭이","Doto japonica","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","52","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Dotidae Gray, 1853","Doto Oken, 1815","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:53","BM-SPECIES-001605","팔색긴수지갯민숭이","Dendronotus zakuro","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","53","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Dendronotidae Allman, 1845","Dendronotus Alder & Hancock, 1845","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:54","BM-SPECIES-001606","흰긴수지갯민숭이","Dendronotus frondosus","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","54","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Dendronotidae Allman, 1845","Dendronotus Alder & Hancock, 1845","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:55","BM-SPECIES-001607","갈색긴수지갯민숭이","Dendronotus primorjensis","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","55","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Dendronotidae Allman, 1845","Dendronotus Alder & Hancock, 1845","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:56","BM-SPECIES-001608","얼룩긴수지갯민숭이","Dendronotus robilliardi","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","56","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Dendronotidae Allman, 1845","Dendronotus Alder & Hancock, 1845","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:57","BM-SPECIES-001609","금빛버들잎갯민숭이","Janolus toyamensis","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","57","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Janolidae Pruvot-Fol, 1933","Janolus Bergh, 1884","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:58","BM-SPECIES-001610","갈색버들잎갯민숭이","Antiopella fusca","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","58","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Janolidae Pruvot-Fol, 1933","Antiopella Hoyle, 1902","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:59","BM-SPECIES-001611","혹투성이갯민숭이","Phyllidiella pustulosa","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","59","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Phyllidiidae","Phyllidiella","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:60","BM-SPECIES-001612","혹뿔갯민숭이","Phyllidiella cooraburrama","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","60","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Phyllidiidae","Phyllidiella","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:61","BM-SPECIES-001613","노랑혹갯민숭달팽이","Phyllidia varicosa","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","61","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Phyllidiidae","Phyllidia","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:62","BM-SPECIES-001614","혹고리갯민숭이","Phyllidia ocellata","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","62","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Phyllidiidae","Phyllidia","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:63","BM-SPECIES-001615","반달혹갯민숭이","Phyllidia picta","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","63","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Phyllidiidae","Phyllidia","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:64","BM-SPECIES-001616","검은고리흰갯민숭이","Phyllidia babai","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","64","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Phyllidiidae","Phyllidia","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:65","BM-SPECIES-001617","잎갯민숭이","Melibe papillosa","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","65","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Tethydidae","Melibe","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:66","BM-SPECIES-001618","테고무신갯민숭달팽이","Diaphorodoris mitsuii","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","66","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Calycidorididae","Diaphorodoris","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:67","BM-SPECIES-001619","줄무늬갯민숭이","Dermatobranchus semistriatus","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","67","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Arminidae","Dermatobranchus","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:68","BM-SPECIES-001620","꼬마아가씨갯민숭이","Dermatobranchus primus","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","68","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Arminidae","Dermatobranchus","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:69","BM-SPECIES-001621","아가씨줄무늬갯민숭이","Dermatobranchus otome","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","69","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Arminidae","Dermatobranchus","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:70","BM-SPECIES-001622","","Anteaeolidiella takanosimensis","GASTROPOD","GASTROPOD","MARINE_ORGANISM_REVIEW","0.95","MBRIS","무척추동물","70","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Aeolidiidae","Anteaeolidiella","[""KOREAN_NAME_MISSING""]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:71","BM-SPECIES-001623","도롱이벌레","Anteaeolidiella indica","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","71","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Aeolidiidae","Anteaeolidiella","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:72","BM-SPECIES-001624","","Aeolidia papillosa","GASTROPOD","GASTROPOD","MARINE_ORGANISM_REVIEW","0.95","MBRIS","무척추동물","72","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Aeolidiidae","Aeolidia","[""KOREAN_NAME_MISSING""]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:73","BM-SPECIES-001625","노랑땀띠갯민숭달팽이","Geitodoris lutea","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","73","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Dorididae","Geitodoris Bergh, 1891","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:74","BM-SPECIES-001626","갑옷갯민숭달팽이","Doris odhneri","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","74","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Dorididae","Doris Linnaeus, 1758","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:75","BM-SPECIES-001627","두드럭갯민숭달팽이","Homoiodoris japonica","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","75","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Dorididae","Homoiodoris","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:76","BM-SPECIES-001628","꼬마흰갯민숭달팽이","Glossodoris misakinosibogae","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","76","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Chromodorididae","Glossodoris","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:77","BM-SPECIES-001629","흰눈송이갯민숭달팽이","Verconia nivalis","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","77","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Chromodorididae","Verconia 꼬마갯민숭달팽이속","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:78","BM-SPECIES-001630","흰줄보라갯민숭달팽이","Verconia purpurea","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","78","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Chromodorididae","Verconia 꼬마갯민숭달팽이속","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:79","BM-SPECIES-001631","꽃잎갯민숭달팽이","Thorunna florens","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","79","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Chromodorididae","Thorunna","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:80","BM-SPECIES-001632","망사갯민숭달팽이","Goniobranchus tinctorius","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","80","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Chromodorididae","Goniobranchus","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:81","BM-SPECIES-001633","점점갯민숭달팽이","Goniobranchus aureopurpureus","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","81","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Chromodorididae","Goniobranchus","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:82","BM-SPECIES-001634","흰갯민숭달팽이","Chromodoris orientalis","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","82","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Chromodorididae","Chromodoris","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:83","BM-SPECIES-001635","청줄무늬갯민숭달팽이","Chromodoris quadricolor","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","83","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Chromodorididae","Chromodoris","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:84","BM-SPECIES-001636","보라돌기갯민숭달팽이","Mexichromis festiva","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","84","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Chromodorididae","Mexichromis","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:85","BM-SPECIES-001637","파랑갯민숭달팽이","Hypselodoris festiva","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","85","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Chromodorididae","Hypselodoris","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:86","BM-SPECIES-001638","꼬리갯민숭이","Ceratosoma tenue","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","86","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Chromodorididae","Ceratosoma","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:87","BM-SPECIES-001639","긴꼬리갯민숭이","Ceratosoma trilobatum","GASTROPOD","GASTROPOD","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","87","Mollusca","Gastropoda Cuvier, 1795","Nudibranchia","Chromodorididae","Ceratosoma","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
